RSI
57.038992603767234
43.92558448134375
45.30992571226216
58.81369947507056
43.200322033732476
39.96582050548343
67.2879436289972
63.72538973640278
58.658359682605486
27.325022027323996
53.0355294929286
58.768923696273646
50.62182725104836
56.10660077656189
38.50456670891054
68.24275532950293
65.90234699454405
35.32810346655351
65.58253457898559
59.553309759352715
47.99463747067373
61.14469210426905
40.77441543296505
40.7467668470089
51.3042431175399
74.30959569924147
50.800909928134544
57.84566554255104
52.86450702696842
50.63354478394901
70.0594649884711
57.86033091384516
42.56602368446295
33.56786874818095
30.206252557098523
39.24892050239196
48.52279803501003
59.57739779185339
46.581764874076924
46.65243521737188
64.62534429723156
59.54788237628231
30.202560959530867
43.244894090554865
43.31034909248319
67.26947285271314
65.80698423181705
49.839516438255856
52.046043512324445
39.89724940435973
74.86227770679288
54.52568006755892
51.0277571315068
48.52466859925132
37.05982305033103
49.53049037671765
65.95181005717731
32.89814499882261
47.398256915498294
52.94245747754236
63.57294446428949
51.02679085723065
47.15984865399824
46.98435990857522
60.147853783460356
45.34496273004327
56.129543479372224
60.35374531632992
61.72064783052558
49.56841381431689
29.1396822573723
42.18807751201222
48.373759122001445
63.78339024770751
41.29814376661709
28.589153820041847
47.63385649630785
54.29071573597384
57.99790547308991
56.038292708504976
44.519801878455326
42.00829951206161
34.664582993066
51.2961230601374
45.94920855276064
48.16322706482574
58.00976845033286
33.17093436060124
57.9156289878197
46.77082923373601
31.872191644245383
72.20871703940969
44.31441819386179
