camount
8.56128854265401
9.672441609409333
9.342795685835569
9.248382506262777
9.086333759982349
9.082943268923737
9.402264839543964
9.3209752536786
9.5390705733779
9.240455330213917
9.028167204172037
9.408581208630126
9.844369514002945
9.25708463519298
8.953716301029516
8.754410047581771
8.266824886847676
8.624230700134834
8.472708246476692
8.637625159994341
8.339058855962552
8.077878599242368
8.014795287774582
7.556464560511513
6.59647699267517
6.687283156223086
7.904139178795149
8.102774115919932
7.802756999438351
8.410160166783585
8.509134809698073
8.067462667010057
7.920795154854871
8.036554004603122
7.458232292377749
7.826746361625159
8.131027642910446
7.363888152542081
7.570273134495419
7.534169532455976
7.379020611944882
7.311338617672283
7.000070067988474
7.112498579210822
7.277309922347601
7.740899156968813
7.3284636165029955
7.721871525520554
7.782961481876882
7.3398103854970795
7.0309989338381795
7.345248629662078
7.293554950383062
6.76254451872435
6.751908161017053
6.811178297122806
6.639888905636524
6.3891158736485165
7.1019559983061695
6.13237800015322
6.807393360606186
6.663732771337415
6.904961379677742
7.184333430451443
7.356088287317477
6.920404933677483
7.024542263188378
6.61205447560298
7.046899639388456
7.7367524122277
6.9323795965575306
6.908285138581743
6.845890513505336
6.486069321346422
6.452711195674907
6.382052875985716
6.759104447225445
7.10052209363763
7.340115450552946
7.240154948232919
7.514309176956987
7.547069099812953
7.80609790287565
8.291599140077864
7.801943540948344
7.737982548090348
7.313533671344998
7.138525671858449
6.970514092378965
7.109487229295915
7.226056271163947
6.655054175425602
5.080969487830403
7.23319545703652
7.426537167564538
7.353843961926673
7.085859622486068
7.011412344592409
7.19374592177294
7.499644627467855
7.379126722343488
7.12451046809398
7.440393273861488
7.3042334586825985
7.301329975496953
6.890059630446448
7.323355519348486
7.094027355520442
7.540664013150319
6.939108586640133
7.343723726934496
7.244641715525003
7.4593907371944494
7.435909884869902
7.315005459566654
7.645703726246621
7.886092679907635
7.5405206207514635
7.68825377874481
7.526475205654141
7.335894704129174
7.563397873000807
7.926873320655762
7.56683882576629
7.568854361573188
7.538266128094034
7.265513635817111
