camount
10.389479866314332
10.60015652430287
10.802293309282232
10.823113317001647
9.95710509376812
9.380564887047779
9.133628859705137
9.677106265407568
9.372124131302579
8.840690183886467
8.319400572537697
9.144696173135577
8.582949096241498
8.212896524487054
8.198083745363647
8.553093011888954
8.666688480278642
8.078703732985659
8.248107790630197
9.198463115794288
9.10293331914457
8.398360104649102
8.562267890356699
8.795135485847046
8.685130117029855
8.692157751756623
8.85941032305349
9.049726685173868
9.144933207010109
8.949411876299214
8.745314731957057
9.50152604962904
9.065923662964284
9.84186318113658
9.309348252306233
9.196111621725448
8.818295804197083
8.831044346914855
8.901166326086225
8.876406311458974
8.807141194706588
8.611985055099785
8.895500851721996
8.825825761520639
8.619995236978857
8.749523217563437
9.043389282008881
9.648559173222411
9.575980904642929
9.10790557223456
9.05272937883099
9.092649707053491
9.108687419249437
9.137658920319643
8.848311119275525
9.011219696833846
9.195735234299649
9.185055383966132
9.589030885005096
9.639077897683183
9.12963777996019
8.891272202128828
9.253729309078505
10.266774886358752
9.861694253118628
9.484623325837202
9.23832317570266
9.67824367207407
9.737226335288687
10.10802141272278
9.73480673637153
9.849446275373746
9.527673475426015
9.541599759563665
9.803931270786505
10.055487349443693
10.111258752373748
9.967227317252709
9.496967888579354
9.73327379955612
9.805527364559726
9.571435532348406
9.3234940419689
9.791034164045074
9.50047169256947
9.349630898904712
9.861130526290614
9.638857072140002
9.543108614415502
9.29936904618619
9.217412306793545
9.604965607039144
9.36631367552953
