index_level,diff,is_rising,pli
2437.68,21.649999999999636,1,0.4
2425.42,10.110000000000127,1,0.4
2573.6,86.17999999999984,1,0.8
2606.67,31.220000000000255,1,0.5
2444.13,53.63000000000011,1,0.6
2446.32,77.25,1,0.6
2468.91,-16.190000000000055,0,0.6
2542.77,82.61000000000013,1,0.8
2434.21,-51.789999999999964,0,0.2
2461.44,2.300000000000182,1,0.8
2399.2,-38.440000000000055,0,0.4
2428.04,26.190000000000055,1,0.6
2430.72,-3.769999999999982,0,0.4
2423.38,-34.51999999999998,0,0.6
2306.15,-28.769999999999982,0,0.2
2293.1,17.039999999999964,1,0.4
2314.65,45.41000000000031,1,0.6666666666666666
2354.5,22.65000000000009,1,0.4
2417.36,46.01000000000022,1,0.6
2441.64,30.079999999999927,1,0.6
2499.64,16.170000000000073,1,0.6
2517.46,-58.84999999999991,0,0.6
2623.07,45.840000000000146,1,0.6
2819.47,75.5,1,0.6
2685.59,-104.10999999999967,0,0.4
2755.81,26.679999999999836,1,1.0
2795.39,-7.570000000000164,0,0.4
2838.51,104.54000000000042,1,0.4
2951.98,31.980000000000018,1,0.75
2920.52,-7.9099999999998545,0,0.6
3042.43,37.50999999999976,1,0.6
2892.86,-35.13999999999987,0,0.2
2945.24,5.829999999999927,1,1.0
2793.76,94.98000000000002,1,0.4
2735.21,-56.19999999999982,0,0.4
2702.03,16.100000000000364,1,0.4
2728.95,-14.010000000000218,0,0.6
2706.76,-12.829999999999927,0,0.25
2785.61,-8.929999999999836,0,0.4
2938.77,-3.8600000000001273,0,0.8
2930.6,-6.5300000000002,0,0.4
2961.92,8.650000000000091,1,0.4
2902.13,14.300000000000182,1,0.4
2895.62,36.460000000000036,1,0.4
2939.35,8.170000000000073,1,0.6
2843.77,-44.09999999999991,0,0.2
2772.15,-14.7199999999998,0,0.2
2824.23,9.840000000000146,1,0.8
2917.38,39.38000000000011,1,0.6
2872.4,16.950000000000273,1,0.4
2981.07,25.230000000000018,1,0.8
2999.56,42.42000000000007,1,0.5
2963.43,6.599999999999909,1,0.6
2929.47,1.5899999999996908,1,0.4
2897.7,-31.769999999999982,0,0.0
2983.12,42.31999999999971,1,1.0
2963.18,-48.570000000000164,0,0.6
2967.05,8.019999999999982,1,0.8
3002.65,47.92000000000007,1,0.6
3012.46,-20.840000000000146,0,0.6
2954.7,-13.870000000000346,0,0.4
2922.27,-27.070000000000164,0,0.4
2894.72,-35.76000000000022,0,0.2
2939.82,17.870000000000346,1,0.8
3006.31,68.26999999999998,1,0.6
3012.63,-5.079999999999927,0,0.2
3017.78,6.140000000000327,1,0.6
3078.28,-12.549999999999727,0,0.75
3067.88,0.32999999999992724,1,0.6
3053.17,10.079999999999927,1,0.4
2932.49,-85.39000000000033,0,0.5
2851.71,-3.1799999999998363,0,0.6
2895.06,19.579999999999927,1,0.6
2968.14,-10.039999999999964,0,0.4
2821.04,-91.0,0,0.2
2964.83,-53.24000000000024,0,0.8
2798.77,-43.210000000000036,0,0.2
2628.42,58.63000000000011,1,0.2
2701.44,12.159999999999854,1,0.6
2708.82,-11.069999999999709,0,0.2
2749.85,-2.7400000000002365,0,0.5
2809.08,40.81999999999971,1,0.6
2776.02,-21.639999999999873,0,0.4
2861.91,17.09999999999991,1,1.0
2873.01,18.590000000000146,1,0.6666666666666666
