week,index_level,max_52,ML,mean_52,std_52,mean-1.5*std,CC
267,5483.95,6709.82,0.8173021034841471,0.9245879902007407,0.04284326833377605,0.8603230877000766,1
268,5160.12,6709.82,0.76904000405376,0.9230504518685329,0.04521257378056179,0.8552315911976902,1
269,5217.76,6709.82,0.7776303984309565,0.92045838946194,0.04995160948262079,0.8455309752380088,1
270,4996.63,6709.82,0.7446742237496684,0.9180393027128662,0.05369825867647377,0.8374919146981555,1
271,5204.19,6709.82,0.7756079894840696,0.9146168777089586,0.058825740965216075,0.8263782662611345,1
272,5175.25,6709.82,0.7712949080601268,0.9115353919185474,0.06181295570664889,0.818815958358574,1
273,5249.29,6709.82,0.7823294812677538,0.90865213278425,0.06477777205734421,0.8114854746982337,1
274,4929.75,6709.82,0.7347067432509368,0.9059886793093666,0.06707391224273793,0.8053778109452596,1
275,5030.52,6709.82,0.7497250298815766,0.9021511271239622,0.07101737783511293,0.7956250603712928,1
276,4803.03,6709.82,0.715820990727024,0.8985744647615145,0.07391822101467646,0.7876971332394997,1
277,4852.29,6709.82,0.7231624693359882,0.894530598931595,0.07802083574949464,0.7774993453073531,1
278,4814.82,6709.82,0.7175781168496324,0.8900886125583436,0.0810757132288246,0.7684750427151067,1
279,4791.78,6709.82,0.7141443436634664,0.8855427902527405,0.08399842272433337,0.7595451561662405,1
280,4670.08,6709.82,0.6960067483181367,0.8804106802036623,0.08617532791490538,0.7511476883313042,1
281,4805.22,6709.82,0.7161473780220633,0.8747919744268,0.08850441601834352,0.7420353503992847,1
282,4800.73,6709.82,0.7154782095495855,0.8694222434169909,0.08950993765317974,0.7351573369372213,1
283,4278.04,6709.82,0.6375789514472817,0.8641842614613219,0.09040861895244075,0.7285713330326608,1
284,4127.99,6709.82,0.6152162055017869,0.8573578849998176,0.09386144733618437,0.716565713995541,1
285,4233.96,6641.22,0.637527442247057,0.849793431349643,0.09722635830407883,0.7039538938935248,1
286,4437.95,6641.22,0.668243184234222,0.8432194684075504,0.09981549358856147,0.6934962280247081,1
287,4368.61,6641.22,0.6578023314993329,0.8370659773086214,0.10056126255603247,0.6862240834745728,1
288,4659.1,6641.22,0.7015427888249448,0.8312958902741328,0.10209156737478732,0.6781585392119518,0
289,4374.76,6417.25,0.6817188047839807,0.825752940467023,0.10113854764956942,0.6740451189926688,0
