week,volume
1,13.016620566458748
2,14.07666948091484
3,13.908513532762353
4,14.010948221330493
5,13.984618531951977
6,14.160138730052271
7,14.44072359210433
8,14.659624497909068
9,14.73008662063304
10,14.757334134700633
11,14.631251406732954
12,15.079721462357913
13,14.562003225722897
14,14.51571825431674
15,14.227658618649466
16,14.247063077835755
17,13.89839476321862
18,13.959611767738522
19,14.21419674099153
20,14.339500944716848
21,13.278731026509568
22,11.01013414623256
23,10.821137360447914
24,10.291942131810886
25,9.644328147017548
26,9.444779883032243
27,10.585472668389881
28,10.356472176612268
29,10.213542475839635
30,10.563517356633247
31,10.53172280891893
32,10.595233752180444
33,10.385296227231626
34,10.588703362769794
35,10.444007891637158
36,10.705085469100878
37,10.416341118636355
38,10.146865010681147
39,10.371833558683493
40,10.848618381843448
41,10.63236378055032
42,10.600352812464484
43,10.438547147147077
45,10.634821257814647
46,10.601672024613341
47,10.815529270120868
48,10.744407977385507
49,11.014802157447122
50,10.527820417095713
51,10.591848296362112
52,10.286400256173781
53,10.811080568707087
54,10.493410822160769
55,10.239459664115659
56,10.074495349429808
57,10.355709011986066
58,10.580175012057389
59,10.133884732561645
60,10.32252678067141
61,9.572480355345974
62,10.626314887197484
63,10.189305388378159
64,10.070822367021758
65,10.140297294614152
66,10.60527232149166
67,10.025926399728705
68,10.216727716601776
69,9.852930828918975
70,10.093901279227419
71,10.648562825956432
72,10.119485635689466
73,10.032803824006184
74,10.235270238956767
75,10.289192032466138
76,10.023756384927072
77,10.018912253951546
79,10.073230327123223
80,10.590742407391236
81,10.028488917698931
82,9.940060532766969
83,10.29610379977538
84,10.566871159890386
85,10.169958756585515
86,10.444415520118563
87,10.269206476121777
88,10.828777668207083
89,10.059379572493102
90,9.9616621165872
91,9.92059046043579
92,10.165967194962711
93,10.827885333304181
94,9.678717679477334
95,8.25608813381491
96,10.248105097311578
97,10.701107354692605
98,10.519645691567938
99,10.417328625262575
100,10.553361820862607
101,11.1366015962082
102,10.566433224362951
103,10.544946623937323
104,10.014536856311423
105,10.59955546360705
106,10.969266684108998
107,10.45429321647827
108,10.130105062661839
109,10.708511471981696
110,10.862282063937007
111,10.84095251964169
112,10.291976036437175
113,10.855917331026156
114,11.091986247998761
115,10.944258841514388
116,10.833503659028759
117,10.8333655579188
118,11.03180426391057
119,11.293039103249892
120,10.926370041778855
121,10.879254011205392
122,10.878122661384527
123,11.020185308750623
124,10.789298458156308
125,10.874701980906183
126,10.754642251464746
127,11.106835161468146
128,10.794829639046318
129,10.538131297472674
131,10.74744412273953
132,10.978199831088187
133,10.656459034741738
134,10.844392845174202
135,10.825203541055348
136,11.045861510643107
137,11.175927089962485
138,11.124214223760614
139,11.158362574789184
140,11.184171366742984
141,10.858190978896696
142,10.927950842567915
143,10.733980715911525
144,10.900270121979117
145,11.393387139693978
146,11.285748791541852
147,11.375615514005622
148,11.719728229896386
149,10.953662114921277
150,10.22738100695048
151,11.274820548515859
152,11.288994103415007
153,11.344317446304032
154,11.26196097545361
155,11.400204594906109
156,10.757519828613711
157,11.269132678088168
158,11.530706442265316
159,11.35508967010623
160,10.653416687195056
161,11.17180042080831
162,11.259966828576832
163,11.1150117730149
164,11.274477902396146
165,11.110864555995626
166,11.332146717433787
167,11.100934107146502
168,11.366638782699756
169,11.511774803212832
170,11.32692113508459
171,11.471624188946274
172,11.28622559745324
173,11.418625774449598
174,11.428967603072808
175,11.547123972550141
176,11.41125812115002
177,11.24690050833765
178,11.414408147794397
179,11.356844590181304
180,11.529359680433648
181,11.209452706612124
183,11.623974768745523
184,11.77474342639523
185,11.84781072873016
186,11.82185030369066
187,11.603688960617083
188,11.675392893141833
189,11.465718546805133
190,11.406063823186136
191,11.644532507219681
192,11.550086365858355
193,11.89468513973288
194,11.79702864080473
195,11.333643284588698
196,11.783479181073538
197,11.882120701905361
198,11.797231846182093
199,11.848032484392096
201,11.932904731236416
202,12.021536638650492
203,12.460094516489319
204,12.505210103790306
205,12.564093183750723
206,12.301319186945983
207,12.25216870767312
208,11.98374750922302
209,12.322410192526574
210,12.565088846586281
211,12.583542861185459
212,11.684447246902252
213,12.773049843109428
214,12.51790816085621
215,12.419480962856227
216,12.434713061364754
217,12.120966724732574
218,12.30026856841713
219,12.497394336527496
220,12.279532193216468
221,12.1243961038765
222,12.2002104966616
223,12.326802446317487
224,12.023423034932454
225,11.988581837316932
226,12.23129194866302
227,12.195289718164705
228,11.993881398173908
229,12.124157352328906
230,12.148411752527537
231,11.856167591231529
232,12.147388951394372
233,11.92953491029412
234,10.350766163457703
235,11.816896646594818
236,12.287449846986041
237,12.013543164708778
238,11.910795133956562
239,12.037760497109282
240,12.049015245281296
241,11.964860587463244
242,11.964726935486429
243,11.822444858030988
244,11.847080733779078
245,12.157895543399801
246,11.875858784359416
247,11.775697338661484
248,11.988320782904252
249,12.025407715771593
250,11.898398727881634
252,12.448414720137851
253,12.039675617685164
254,12.238021792503579
255,12.359510214011108
256,12.385055301058614
257,12.55675064368074
258,12.811849293702819
259,12.532375491592108
260,12.329475416408652
261,11.92504173829169
262,12.299977292581408
263,12.07088845922293
264,11.952366788633324
265,11.531118955162192
266,12.085000456534706
267,12.035319911105296
268,12.013724995013117
269,11.997454340207492
270,12.130917971929414
271,12.265746227015791
272,11.581191405640316
273,12.424022734133029
274,13.049605570290515
275,12.99044211639333
276,12.840422128181466
277,12.587398737785012
278,12.672623445616177
279,12.627594812953005
280,12.60117423743586
281,12.429164195492337
282,12.455604931182286
283,12.473064647024108
284,12.520686285655364
285,12.381159763428695
286,11.70253705147553
287,10.558906905035101
288,12.412045622655409
289,12.347663349483678
290,12.334865956151047
291,12.35490635816314
292,12.340153262303497
293,12.261762759723366
294,12.35775886249054
295,12.609659323826547
296,12.427707058667993
297,12.39325321152881
298,12.285622924288182
299,12.07189533005668
300,12.538156696704897
301,12.72938893512089
302,12.484953601528884
303,12.487156749178704
304,12.35701962756499
305,11.980425963997845
306,11.672276883196659
307,12.576728893931456
308,12.587139181147272
309,12.678623029042486
310,12.666167974289452
311,12.456897509549606
312,12.3342019732407
313,12.111008935349716
314,12.554607549050795
315,12.403898388860094
316,12.446069380766396
317,11.591181962935996
318,12.503833753423619
319,12.46283664234676
320,12.63473656814086
321,12.62545052069164
322,12.594673006542807
323,12.447350767039866
324,12.51155902643894
325,12.472681734124455
326,12.502206401671756
327,12.769891018791489
328,12.546109948315882
329,12.808983253744795
330,12.62650846456816
331,12.690906388021666
332,12.830327842370968
333,12.634642113753303
334,12.903836652128499
335,12.836894853245868
336,12.97201246929215
337,12.187679524413282
338,12.537754856847023
339,11.13309886341707
340,12.730380967847525
341,12.621511186534883
342,12.542094780871002
343,12.537593357848863
344,12.563379889525086
345,12.59482215655749
346,12.303426190786084
347,12.342734134288603
348,12.631680192473082
349,12.7270456104445
350,12.378566905568622
351,12.41044919310496
352,12.357604184113839
353,12.515614052334849
354,12.695410042174464
355,12.646003590519616
357,12.557957635936077
358,12.495775175482336
359,12.425830471740175
360,12.30091453388499
361,12.831109600670782
362,13.087637348009247
363,12.538171045142352
364,12.551479846208967
365,12.03604322986545
366,12.738860328046927
367,12.73256293526231
368,12.90662235960686
369,11.664306598857547
370,12.663677856049414
371,12.627584972192905
372,12.575606557420075
373,12.203474272681381
374,12.707956409764812
375,13.001040584191754
376,12.699429576255273
377,12.60991977875596
378,12.606116418052252
379,12.735435390294576
380,12.497521365251103
381,12.486639464496353
382,12.570812976614532
383,12.354940826064908
384,12.541662349977262
385,12.459174919107255
386,12.52763064432931
387,12.471727643436461
388,12.605268140624743
389,12.449438343972949
390,12.476263891414074
392,12.698027327845905
393,12.757906806416267
394,12.99551815387901
395,12.963541136139069
396,12.8042083516689
397,12.896037267117562
398,12.721288617597457
399,12.875633850950589
400,12.851252573236275
401,12.91240995263794
402,12.641986127731032
403,12.407285466742874
