index_level,diff,is_rising,pli
8906.02,421.380000000001,1,0.6470588235294118
6123.73,20.11999999999989,1,0.5
7617.69,-123.36000000000058,0,0.5901639344262295
6155.81,18.3100000000004,1,0.5423728813559322
6123.49,3.2899999999999636,1,0.5081967213114754
6328.09,29.300000000000182,1,0.625
6263.63,11.020000000000437,1,0.5
6401.65,25.909999999999854,1,0.559322033898305
6138.16,21.170000000000073,1,0.5333333333333333
6603.26,35.470000000000255,1,0.6
6250.82,46.54999999999927,1,0.5333333333333333
6114.74,79.88000000000011,1,0.576271186440678
5217.76,162.65000000000055,1,0.4
4800.73,45.349999999999454,1,0.453125
4168.04,6.769999999999527,1,0.4
5547.66,177.53999999999996,1,0.5862068965517241
4950.48,-57.0,0,0.43333333333333335
4940.9,-64.73000000000047,0,0.5538461538461539
5267.66,25.720000000000255,1,0.5409836065573771
5041.45,13.960000000000036,1,0.5689655172413793
5864.42,101.98000000000047,1,0.5084745762711864
6192.5,-36.27000000000044,0,0.5606060606060606
6367.11,97.85999999999967,1,0.55
6254.07,-26.289999999999964,0,0.5344827586206896
6808.18,42.76000000000022,1,0.6333333333333333
7103.61,93.38999999999942,1,0.578125
7359.4,48.4399999999996,1,0.5245901639344263
6324.96,-52.909999999999854,0,0.4827586206896552
6454.08,79.77999999999975,1,0.5932203389830508
5714.06,-57.81999999999971,0,0.47692307692307695
5864.47,7.0700000000006185,1,0.4166666666666667
