RSI
39.23234344612039
41.18594079166205
52.035059758079726
37.52516674223312
48.79146125949846
40.92979218744972
48.52701912178713
47.18536511946827
42.02384711341184
47.98963574807998
41.03552715540096
40.566283066337895
46.734842518957265
48.58071995135875
50.68641029069546
60.134715454476215
49.266908143084024
44.446960781877735
53.11605778985295
40.98230161826941
64.84624905740023
46.90624841124503
47.56326385719356
45.09196491962163
49.29609489787803
45.70208084161948
52.27263441937562
39.423461555893184
42.11161375398738
42.3598724393276
61.1285873670139
