index_level,diff,is_rising,pli
8469.67,41.42000000000007,1,0.8
9966.85,98.43000000000029,1,0.7
8906.02,421.380000000001,1,0.5238095238095238
7727.06,-73.51999999999953,0,0.4782608695652174
6581.31,-261.5799999999999,0,0.47619047619047616
6123.73,20.11999999999989,1,0.55
7084.97,-24.00999999999931,0,0.7058823529411765
7408.4,32.279999999999745,1,0.5714285714285714
7617.69,-123.36000000000058,0,0.5217391304347826
5469.13,197.90000000000055,1,0.45
5350.43,-298.5099999999993,0,0.625
6155.81,18.3100000000004,1,0.5652173913043478
5985.59,-4.739999999999782,0,0.4
5947.32,236.0,1,0.47619047619047616
6123.49,3.2899999999999636,1,0.65
6202.89,-40.399999999999636,0,0.6190476190476191
6434.21,8.460000000000036,1,0.6956521739130435
6328.09,29.300000000000182,1,0.55
6452.21,-3.619999999999891,0,0.4375
6585.58,-35.220000000000255,0,0.5909090909090909
6263.63,11.020000000000437,1,0.45454545454545453
6223.71,44.14000000000033,1,0.5
6450.97,26.710000000000036,1,0.6666666666666666
6401.65,25.909999999999854,1,0.5217391304347826
6211.86,19.55999999999949,1,0.5
5824.1,-12.829999999999927,0,0.35
6138.16,21.170000000000073,1,0.7272727272727273
6298.0,82.53999999999996,1,0.6666666666666666
6470.43,16.970000000000255,1,0.5652173913043478
6603.26,35.470000000000255,1,0.5714285714285714
6560.21,48.44999999999982,1,0.47058823529411764
6263.42,-54.94999999999982,0,0.5454545454545454
6250.82,46.54999999999927,1,0.5714285714285714
6189.34,-124.09999999999945,0,0.5454545454545454
6023.68,13.11999999999989,1,0.6666666666666666
6114.74,79.88000000000011,1,0.5454545454545454
5860.98,13.0,1,0.5
5754.48,71.88999999999942,1,0.4090909090909091
5217.76,162.65000000000055,1,0.3
5188.72,3.5700000000006185,1,0.5454545454545454
4814.82,-52.30000000000018,0,0.391304347826087
4800.73,45.349999999999454,1,0.42105263157894735
4272.55,68.01000000000022,1,0.2777777777777778
4376.65,30.949999999999818,1,0.5454545454545454
4168.04,6.769999999999527,1,0.35
4176.47,-35.149999999999636,0,0.4090909090909091
5025.29,7.4099999999998545,1,0.7333333333333333
5547.66,177.53999999999996,1,0.6666666666666666
5307.56,41.960000000000036,1,0.47619047619047616
4912.0,-14.399999999999636,0,0.35
4950.48,-57.0,0,0.47368421052631576
4903.2,-19.720000000000255,0,0.5652173913043478
4886.49,-47.69000000000051,0,0.45454545454545453
4940.9,-64.73000000000047,0,0.65
4917.42,-30.479999999999563,0,0.4444444444444444
4894.94,5.6799999999993815,1,0.47619047619047616
5267.66,25.720000000000255,1,0.6818181818181818
5377.74,-197.77000000000044,0,0.5
5451.29,-302.4399999999996,0,0.7
5041.45,13.960000000000036,1,0.5
5353.86,127.04999999999927,1,0.47619047619047616
5406.34,45.17000000000007,1,0.4444444444444444
5864.42,101.98000000000047,1,0.6
6579.67,68.23000000000047,1,0.6956521739130435
6668.43,-22.779999999999745,0,0.5238095238095238
6192.5,-36.27000000000044,0,0.45454545454545453
6111.48,-143.71000000000004,0,0.5
6320.94,-30.670000000000073,0,0.5714285714285714
6367.11,97.85999999999967,1,0.5652173913043478
6346.14,-68.23999999999978,0,0.55
6364.35,-134.79999999999927,0,0.4666666666666667
6254.07,-26.289999999999964,0,0.5652173913043478
6485.71,-6.220000000000255,0,0.6666666666666666
6728.99,60.81999999999971,1,0.6111111111111112
6808.18,42.76000000000022,1,0.6190476190476191
6767.32,8.429999999999382,1,0.5
7255.34,28.460000000000036,1,0.6818181818181818
7103.61,93.38999999999942,1,0.55
7022.5,72.22000000000025,1,0.4375
7252.76,30.860000000000582,1,0.5909090909090909
7359.4,48.4399999999996,1,0.5217391304347826
6580.53,-25.390000000000327,0,0.3684210526315789
6853.31,33.88000000000011,1,0.625
6324.96,-52.909999999999854,0,0.4782608695652174
5627.9,209.13999999999942,1,0.42105263157894735
6026.24,83.40999999999985,1,0.7368421052631579
6454.08,79.77999999999975,1,0.6190476190476191
6294.11,-54.0600000000004,0,0.47619047619047616
6155.75,-130.1800000000003,0,0.5217391304347826
5714.06,-57.81999999999971,0,0.42857142857142855
5807.11,25.30999999999949,1,0.5625
6156.15,-7.670000000000073,0,0.4090909090909091
5864.47,7.0700000000006185,1,0.3181818181818182
