RSI
37.88132671632094
47.792162814623154
39.35625911895369
43.36659861576021
42.384783891930645
38.1875338740346
49.04672996720766
49.342569296038555
53.37520471780704
29.862767565666516
34.45429440212825
60.41145736075391
54.062075761848135
51.15906402022197
42.11346962609564
42.02052791193086
41.37499004489025
39.15841518095442
66.66403859430798
50.29735156577804
36.33452451815088
47.71718742851914
52.52013575806698
44.428345927388555
39.38950075473807
44.30313964891869
42.81592378359982
40.81516587677726
52.009909484041536
50.51432683545241
50.272795391748225
34.10796967059034
42.25050693418561
42.011085759584034
27.92493670452153
48.53952850509431
36.36842218354498
53.80186913793297
52.481558504537
44.250310561839434
47.96565377213178
56.99866122000616
54.711502091389505
50.11145721076483
52.539818605951695
59.631187793670534
83.75902575708582
45.54026485702066
44.16622958593487
52.68233558178748
54.558525033829476
41.033171843047924
53.60522716159926
37.56102153068221
54.03547206749484
50.66826272055429
54.2974880772759
55.99120477206425
31.43347703216286
40.225800604806004
65.41471596946002
58.67920889669804
80.80557638203271
43.377158854695
50.58406454332511
36.75766641222735
45.998063738565165
53.00160187139262
45.184588958467245
44.12262158235196
54.137265962114036
39.98754519347509
53.16645903702653
56.874001977035874
42.371990464579156
48.44622241151148
53.302881431288604
40.53937519710313
50.608456028475324
53.466589278133156
52.855195376664895
26.544601987272454
51.4666768614044
39.209606757257674
39.981767933423505
42.274020775724196
56.35848189773988
45.58332495059593
42.62289710991446
38.80899861258076
48.493263475960916
76.86608611718113
47.819403041836296
